Member_number,Date,productId,items,productName,price,gross_sales
4986,2015-01-28,73,3,oil,3.4,10.2
1416,2015-08-22,73,3,oil,3.4,10.2
1825,2015-11-21,73,3,oil,3.4,10.2
3096,2015-06-23,73,1,oil,3.4,3.4
3809,2015-02-08,73,2,oil,3.4,6.8
3193,2015-01-31,73,2,oil,3.4,6.8
4037,2014-05-05,73,1,oil,3.4,3.4
1612,2014-10-08,73,1,oil,3.4,3.4
4137,2014-12-15,73,1,oil,3.4,3.4
4325,2014-12-11,73,3,oil,3.4,10.2
1486,2014-11-30,73,1,oil,3.4,3.4
4495,2014-05-25,73,1,oil,3.4,3.4
2014,2015-06-23,73,1,oil,3.4,3.4
1610,2015-05-26,73,1,oil,3.4,3.4
1751,2014-09-04,73,1,oil,3.4,3.4
1932,2014-07-06,73,2,oil,3.4,6.8
2125,2014-04-02,73,3,oil,3.4,10.2
1335,2014-01-03,73,1,oil,3.4,3.4
1175,2014-09-20,73,2,oil,3.4,6.8
3042,2014-07-11,73,1,oil,3.4,3.4
4192,2014-02-17,73,1,oil,3.4,3.4
3762,2014-10-31,73,2,oil,3.4,6.8
1506,2014-12-25,73,2,oil,3.4,6.8
2298,2014-04-12,73,2,oil,3.4,6.8
2122,2014-04-06,73,2,oil,3.4,6.8
1692,2014-05-04,73,2,oil,3.4,6.8
2803,2014-10-26,73,2,oil,3.4,6.8
1108,2014-08-22,73,3,oil,3.4,10.2
3364,2014-05-06,73,1,oil,3.4,3.4
4186,2015-10-25,74,3,whipped/sour cream,5.5,16.5
1833,2015-04-13,74,3,whipped/sour cream,5.5,16.5
4952,2015-04-08,74,2,whipped/sour cream,5.5,11.0
3173,2015-07-25,74,2,whipped/sour cream,5.5,11.0
2050,2015-06-28,74,3,whipped/sour cream,5.5,16.5
2125,2015-06-25,74,3,whipped/sour cream,5.5,16.5
3269,2015-10-07,74,1,whipped/sour cream,5.5,5.5
4301,2015-09-30,74,3,whipped/sour cream,5.5,16.5
3919,2015-10-07,74,3,whipped/sour cream,5.5,16.5
3926,2015-06-30,74,1,whipped/sour cream,5.5,5.5
4683,2015-09-23,74,3,whipped/sour cream,5.5,16.5
1239,2015-07-02,74,2,whipped/sour cream,5.5,11.0
4859,2015-09-09,74,1,whipped/sour cream,5.5,5.5
4779,2015-10-24,74,1,whipped/sour cream,5.5,5.5
2590,2015-12-16,74,1,whipped/sour cream,5.5,5.5
2229,2015-03-19,74,1,whipped/sour cream,5.5,5.5
1787,2015-05-09,74,2,whipped/sour cream,5.5,11.0
3812,2015-08-11,74,2,whipped/sour cream,5.5,11.0
2450,2015-07-31,74,3,whipped/sour cream,5.5,16.5
1567,2015-03-13,74,2,whipped/sour cream,5.5,11.0
2019,2015-11-14,74,2,whipped/sour cream,5.5,11.0
4666,2015-10-19,74,2,whipped/sour cream,5.5,11.0
1714,2015-08-02,74,2,whipped/sour cream,5.5,11.0
2653,2015-03-02,74,1,whipped/sour cream,5.5,5.5
1056,2015-11-09,74,2,whipped/sour cream,5.5,11.0
4397,2015-06-27,74,2,whipped/sour cream,5.5,11.0
1385,2015-06-21,74,1,whipped/sour cream,5.5,5.5
2847,2015-05-18,74,3,whipped/sour cream,5.5,16.5
3358,2015-03-19,74,3,whipped/sour cream,5.5,16.5
2734,2015-03-30,74,3,whipped/sour cream,5.5,16.5
4558,2015-04-05,74,3,whipped/sour cream,5.5,16.5
1832,2015-04-17,74,3,whipped/sour cream,5.5,16.5
3917,2015-09-13,74,1,whipped/sour cream,5.5,5.5
1335,2015-10-18,74,1,whipped/sour cream,5.5,5.5
1023,2015-01-06,74,3,whipped/sour cream,5.5,16.5
2883,2015-10-12,74,3,whipped/sour cream,5.5,16.5
3456,2015-09-10,74,3,whipped/sour cream,5.5,16.5
2846,2015-08-15,74,1,whipped/sour cream,5.5,5.5
3014,2015-07-15,74,2,whipped/sour cream,5.5,11.0
3027,2015-09-14,74,2,whipped/sour cream,5.5,11.0
4594,2015-05-02,74,2,whipped/sour cream,5.5,11.0
2378,2015-04-15,74,3,whipped/sour cream,5.5,16.5
3918,2015-06-22,74,2,whipped/sour cream,5.5,11.0
2403,2015-12-01,74,3,whipped/sour cream,5.5,16.5
2520,2015-12-06,74,2,whipped/sour cream,5.5,11.0
2699,2015-11-28,74,2,whipped/sour cream,5.5,11.0
4418,2015-10-04,74,3,whipped/sour cream,5.5,16.5
3034,2015-05-22,74,2,whipped/sour cream,5.5,11.0
3476,2015-06-28,74,3,whipped/sour cream,5.5,16.5
4073,2015-02-13,74,2,whipped/sour cream,5.5,11.0
4542,2015-01-18,74,3,whipped/sour cream,5.5,16.5
1340,2015-11-18,74,2,whipped/sour cream,5.5,11.0
2489,2015-12-22,74,2,whipped/sour cream,5.5,11.0
4027,2015-06-29,74,2,whipped/sour cream,5.5,11.0
4566,2015-08-30,74,1,whipped/sour cream,5.5,5.5
3215,2015-07-21,74,3,whipped/sour cream,5.5,16.5
3172,2015-03-01,74,2,whipped/sour cream,5.5,11.0
1493,2015-05-22,74,2,whipped/sour cream,5.5,11.0
2568,2015-05-19,74,1,whipped/sour cream,5.5,5.5
1277,2015-10-23,74,3,whipped/sour cream,5.5,16.5
1514,2015-04-08,74,3,whipped/sour cream,5.5,16.5
3955,2015-11-23,74,3,whipped/sour cream,5.5,16.5
2321,2015-01-26,74,1,whipped/sour cream,5.5,5.5
1358,2015-09-11,74,2,whipped/sour cream,5.5,11.0
2757,2015-12-16,74,1,whipped/sour cream,5.5,5.5
4585,2015-07-16,74,3,whipped/sour cream,5.5,16.5
2634,2015-04-22,74,3,whipped/sour cream,5.5,16.5
3751,2015-01-01,74,2,whipped/sour cream,5.5,11.0
1233,2015-03-20,74,2,whipped/sour cream,5.5,11.0
1026,2015-05-28,74,3,whipped/sour cream,5.5,16.5
3592,2015-12-14,74,2,whipped/sour cream,5.5,11.0
4952,2014-09-04,74,2,whipped/sour cream,5.5,11.0
2607,2014-11-20,74,2,whipped/sour cream,5.5,11.0
3090,2014-11-22,74,3,whipped/sour cream,5.5,16.5
4880,2014-09-11,74,3,whipped/sour cream,5.5,16.5
4341,2014-10-26,74,3,whipped/sour cream,5.5,16.5
4882,2014-10-08,74,3,whipped/sour cream,5.5,16.5
2032,2014-02-03,74,3,whipped/sour cream,5.5,16.5
1431,2014-10-13,74,3,whipped/sour cream,5.5,16.5
4567,2014-05-01,74,1,whipped/sour cream,5.5,5.5
4271,2014-06-11,74,1,whipped/sour cream,5.5,5.5
1748,2014-07-27,74,3,whipped/sour cream,5.5,16.5
3643,2014-03-06,74,2,whipped/sour cream,5.5,11.0
3375,2014-10-19,74,3,whipped/sour cream,5.5,16.5
3600,2014-06-03,74,1,whipped/sour cream,5.5,5.5
4271,2014-12-19,74,3,whipped/sour cream,5.5,16.5
2441,2014-06-08,74,1,whipped/sour cream,5.5,5.5
2428,2014-12-06,74,2,whipped/sour cream,5.5,11.0
4925,2014-01-23,74,2,whipped/sour cream,5.5,11.0
1097,2014-10-12,74,1,whipped/sour cream,5.5,5.5
3620,2014-09-14,74,1,whipped/sour cream,5.5,5.5
3927,2014-09-26,74,2,whipped/sour cream,5.5,11.0
2499,2014-07-20,74,2,whipped/sour cream,5.5,11.0
2901,2014-08-09,74,3,whipped/sour cream,5.5,16.5
1417,2014-10-14,74,2,whipped/sour cream,5.5,11.0
3468,2014-06-02,74,2,whipped/sour cream,5.5,11.0
3676,2014-06-09,74,1,whipped/sour cream,5.5,5.5
2764,2014-04-18,74,1,whipped/sour cream,5.5,5.5
4206,2014-04-07,74,1,whipped/sour cream,5.5,5.5
2217,2014-04-24,74,1,whipped/sour cream,5.5,5.5
3153,2014-10-26,74,1,whipped/sour cream,5.5,5.5
2036,2014-07-20,74,3,whipped/sour cream,5.5,16.5
4836,2014-01-13,74,3,whipped/sour cream,5.5,16.5
3320,2014-02-19,74,3,whipped/sour cream,5.5,16.5
4661,2014-05-30,74,2,whipped/sour cream,5.5,11.0
2314,2014-07-28,74,2,whipped/sour cream,5.5,11.0
2345,2014-06-09,74,3,whipped/sour cream,5.5,16.5
3149,2014-01-25,74,2,whipped/sour cream,5.5,11.0
1740,2014-07-13,74,1,whipped/sour cream,5.5,5.5
2254,2014-03-02,74,1,whipped/sour cream,5.5,5.5
1495,2014-11-10,74,1,whipped/sour cream,5.5,5.5
2796,2014-02-16,74,1,whipped/sour cream,5.5,5.5
4108,2014-09-13,74,2,whipped/sour cream,5.5,11.0
1988,2014-03-30,74,1,whipped/sour cream,5.5,5.5
2812,2014-12-08,74,3,whipped/sour cream,5.5,16.5
1050,2014-10-10,74,1,whipped/sour cream,5.5,5.5
2517,2014-02-26,74,1,whipped/sour cream,5.5,5.5
1115,2014-09-15,74,3,whipped/sour cream,5.5,16.5
1478,2014-04-07,74,1,whipped/sour cream,5.5,5.5
2152,2014-09-07,74,1,whipped/sour cream,5.5,5.5
4211,2014-05-29,74,1,whipped/sour cream,5.5,5.5
2484,2014-03-19,74,3,whipped/sour cream,5.5,16.5
4033,2014-02-25,74,1,whipped/sour cream,5.5,5.5
1754,2014-04-20,74,2,whipped/sour cream,5.5,11.0
1061,2014-07-31,74,2,whipped/sour cream,5.5,11.0
3737,2014-12-22,74,3,whipped/sour cream,5.5,16.5
3272,2014-04-18,74,1,whipped/sour cream,5.5,5.5
1513,2014-05-29,74,1,whipped/sour cream,5.5,5.5
2399,2014-08-18,74,2,whipped/sour cream,5.5,11.0
2183,2014-12-29,74,2,whipped/sour cream,5.5,11.0
4756,2014-05-09,74,1,whipped/sour cream,5.5,5.5
2276,2014-07-25,74,2,whipped/sour cream,5.5,11.0
4414,2014-10-15,74,1,whipped/sour cream,5.5,5.5
3414,2014-05-22,74,1,whipped/sour cream,5.5,5.5
1751,2014-09-04,74,3,whipped/sour cream,5.5,16.5
4187,2014-05-04,74,3,whipped/sour cream,5.5,16.5
2996,2014-08-30,74,2,whipped/sour cream,5.5,11.0
1005,2014-01-23,74,2,whipped/sour cream,5.5,11.0
3584,2014-05-29,74,3,whipped/sour cream,5.5,16.5
1524,2014-02-06,74,3,whipped/sour cream,5.5,16.5
4876,2014-03-25,74,2,whipped/sour cream,5.5,11.0
1294,2014-12-22,74,3,whipped/sour cream,5.5,16.5
3681,2014-05-19,74,1,whipped/sour cream,5.5,5.5
2337,2014-10-14,74,3,whipped/sour cream,5.5,16.5
2162,2014-03-24,74,2,whipped/sour cream,5.5,11.0
3213,2014-05-07,74,2,whipped/sour cream,5.5,11.0
4629,2014-09-24,74,1,whipped/sour cream,5.5,5.5
4227,2014-08-08,74,3,whipped/sour cream,5.5,16.5
3133,2014-04-01,74,3,whipped/sour cream,5.5,16.5
1032,2014-01-26,74,2,whipped/sour cream,5.5,11.0
4437,2014-12-03,74,1,whipped/sour cream,5.5,5.5
2580,2014-04-03,74,3,whipped/sour cream,5.5,16.5
3127,2014-12-03,74,2,whipped/sour cream,5.5,11.0
2538,2014-10-15,74,1,whipped/sour cream,5.5,5.5
3487,2014-05-22,74,1,whipped/sour cream,5.5,5.5
2278,2014-03-15,74,1,whipped/sour cream,5.5,5.5
1190,2014-09-10,74,1,whipped/sour cream,5.5,5.5
2960,2014-10-27,74,3,whipped/sour cream,5.5,16.5
2093,2014-02-16,74,1,whipped/sour cream,5.5,5.5
3808,2014-03-28,74,2,whipped/sour cream,5.5,11.0
3011,2014-08-16,74,1,whipped/sour cream,5.5,5.5
4104,2015-07-27,74,1,whipped/sour cream,5.5,5.5
1038,2015-12-14,74,2,whipped/sour cream,5.5,11.0
3545,2015-08-28,74,3,whipped/sour cream,5.5,16.5
1734,2015-02-15,74,3,whipped/sour cream,5.5,16.5
1682,2015-06-25,74,3,whipped/sour cream,5.5,16.5
2676,2015-08-15,74,3,whipped/sour cream,5.5,16.5
1603,2015-09-30,74,1,whipped/sour cream,5.5,5.5
1313,2015-12-25,74,3,whipped/sour cream,5.5,16.5
2852,2015-06-08,74,3,whipped/sour cream,5.5,16.5
2702,2015-05-27,74,3,whipped/sour cream,5.5,16.5
4191,2015-11-03,74,2,whipped/sour cream,5.5,11.0
4109,2015-02-08,74,1,whipped/sour cream,5.5,5.5
4442,2015-11-28,74,3,whipped/sour cream,5.5,16.5
4212,2015-04-07,74,2,whipped/sour cream,5.5,11.0
2844,2015-05-21,74,2,whipped/sour cream,5.5,11.0
1574,2015-04-18,74,1,whipped/sour cream,5.5,5.5
4750,2015-08-04,74,2,whipped/sour cream,5.5,11.0
2561,2015-02-26,74,2,whipped/sour cream,5.5,11.0
3802,2015-10-15,74,1,whipped/sour cream,5.5,5.5
4623,2015-07-08,74,2,whipped/sour cream,5.5,11.0
1570,2015-03-20,74,3,whipped/sour cream,5.5,16.5
1371,2015-01-22,74,1,whipped/sour cream,5.5,5.5
2879,2015-07-23,74,3,whipped/sour cream,5.5,16.5
1283,2015-03-06,74,1,whipped/sour cream,5.5,5.5
2505,2015-10-10,74,2,whipped/sour cream,5.5,11.0
2406,2015-12-07,74,3,whipped/sour cream,5.5,16.5
2229,2015-03-19,74,3,whipped/sour cream,5.5,16.5
2186,2015-09-01,74,1,whipped/sour cream,5.5,5.5
1290,2015-09-22,74,2,whipped/sour cream,5.5,11.0
4027,2015-05-12,74,2,whipped/sour cream,5.5,11.0
3092,2015-04-11,74,3,whipped/sour cream,5.5,16.5
4938,2015-03-29,74,2,whipped/sour cream,5.5,11.0
2624,2015-08-18,74,2,whipped/sour cream,5.5,11.0
4593,2015-08-18,74,1,whipped/sour cream,5.5,5.5
2483,2015-07-04,74,2,whipped/sour cream,5.5,11.0
2524,2015-09-10,74,2,whipped/sour cream,5.5,11.0
2234,2015-07-29,74,1,whipped/sour cream,5.5,5.5
1366,2015-05-29,74,2,whipped/sour cream,5.5,11.0
1595,2015-10-05,74,2,whipped/sour cream,5.5,11.0
4100,2015-03-01,74,1,whipped/sour cream,5.5,5.5
1944,2015-08-31,74,1,whipped/sour cream,5.5,5.5
4130,2015-04-05,74,2,whipped/sour cream,5.5,11.0
2369,2015-10-17,74,3,whipped/sour cream,5.5,16.5
1839,2015-10-09,74,1,whipped/sour cream,5.5,5.5
4470,2015-12-23,74,1,whipped/sour cream,5.5,5.5
1827,2015-05-02,74,1,whipped/sour cream,5.5,5.5
1503,2015-05-12,74,2,whipped/sour cream,5.5,11.0
2632,2015-05-24,74,3,whipped/sour cream,5.5,16.5
4999,2015-05-16,74,3,whipped/sour cream,5.5,16.5
3063,2015-10-28,74,3,whipped/sour cream,5.5,16.5
4669,2015-06-25,74,3,whipped/sour cream,5.5,16.5
1170,2015-10-09,74,3,whipped/sour cream,5.5,16.5
2329,2015-07-15,74,2,whipped/sour cream,5.5,11.0
3741,2015-01-23,74,3,whipped/sour cream,5.5,16.5
3516,2015-12-13,74,1,whipped/sour cream,5.5,5.5
2326,2015-11-13,74,2,whipped/sour cream,5.5,11.0
1945,2015-04-24,74,2,whipped/sour cream,5.5,11.0
3934,2015-03-27,74,1,whipped/sour cream,5.5,5.5
3360,2015-11-14,74,3,whipped/sour cream,5.5,16.5
3229,2015-03-25,74,1,whipped/sour cream,5.5,5.5
2678,2015-04-04,74,1,whipped/sour cream,5.5,5.5
4336,2015-04-27,74,1,whipped/sour cream,5.5,5.5
1331,2015-04-29,74,3,whipped/sour cream,5.5,16.5
1304,2015-04-30,74,3,whipped/sour cream,5.5,16.5
2256,2015-08-21,74,1,whipped/sour cream,5.5,5.5
2934,2015-05-11,74,1,whipped/sour cream,5.5,5.5
1229,2015-03-20,74,3,whipped/sour cream,5.5,16.5
2761,2015-03-02,74,3,whipped/sour cream,5.5,16.5
3167,2015-02-03,74,3,whipped/sour cream,5.5,16.5
4756,2015-03-29,74,2,whipped/sour cream,5.5,11.0
2663,2015-05-18,74,1,whipped/sour cream,5.5,5.5
2833,2015-08-14,74,2,whipped/sour cream,5.5,11.0
3031,2015-12-18,74,3,whipped/sour cream,5.5,16.5
4267,2015-09-13,74,1,whipped/sour cream,5.5,5.5
2327,2015-03-18,74,2,whipped/sour cream,5.5,11.0
4495,2015-06-20,74,1,whipped/sour cream,5.5,5.5
4006,2015-12-18,74,1,whipped/sour cream,5.5,5.5
4825,2015-06-09,74,2,whipped/sour cream,5.5,11.0
4773,2015-11-09,74,2,whipped/sour cream,5.5,11.0
1403,2015-05-15,74,1,whipped/sour cream,5.5,5.5
4503,2015-12-19,74,3,whipped/sour cream,5.5,16.5
2873,2015-09-03,74,1,whipped/sour cream,5.5,5.5
3877,2015-01-11,74,1,whipped/sour cream,5.5,5.5
4537,2015-12-20,74,3,whipped/sour cream,5.5,16.5
4526,2015-01-18,74,2,whipped/sour cream,5.5,11.0
1144,2015-01-28,74,2,whipped/sour cream,5.5,11.0
3999,2015-04-19,74,2,whipped/sour cream,5.5,11.0
3285,2015-07-12,74,3,whipped/sour cream,5.5,16.5
1406,2015-03-23,74,3,whipped/sour cream,5.5,16.5
3879,2015-12-03,74,1,whipped/sour cream,5.5,5.5
4881,2015-07-28,74,1,whipped/sour cream,5.5,5.5
3214,2015-01-14,74,2,whipped/sour cream,5.5,11.0
1539,2015-09-27,74,3,whipped/sour cream,5.5,16.5
4288,2015-11-13,74,1,whipped/sour cream,5.5,5.5
4783,2015-02-21,74,2,whipped/sour cream,5.5,11.0
3472,2015-04-30,74,1,whipped/sour cream,5.5,5.5
4105,2015-02-05,74,3,whipped/sour cream,5.5,16.5
1364,2015-07-31,74,2,whipped/sour cream,5.5,11.0
2519,2015-05-30,74,3,whipped/sour cream,5.5,16.5
2727,2015-12-15,74,3,whipped/sour cream,5.5,16.5
1641,2015-06-23,74,2,whipped/sour cream,5.5,11.0
4205,2015-01-29,74,2,whipped/sour cream,5.5,11.0
4693,2015-04-24,74,3,whipped/sour cream,5.5,16.5
1397,2015-12-21,74,1,whipped/sour cream,5.5,5.5
2550,2015-12-23,74,3,whipped/sour cream,5.5,16.5
4840,2015-06-05,74,1,whipped/sour cream,5.5,5.5
1052,2015-05-15,74,1,whipped/sour cream,5.5,5.5
3583,2015-12-03,74,3,whipped/sour cream,5.5,16.5
1888,2015-05-21,74,2,whipped/sour cream,5.5,11.0
4624,2015-05-18,74,1,whipped/sour cream,5.5,5.5
1032,2015-07-13,74,2,whipped/sour cream,5.5,11.0
3433,2015-08-22,74,1,whipped/sour cream,5.5,5.5
1572,2015-07-14,74,3,whipped/sour cream,5.5,16.5
1921,2015-11-11,74,3,whipped/sour cream,5.5,16.5
3907,2015-06-24,74,2,whipped/sour cream,5.5,11.0
4885,2015-10-16,74,2,whipped/sour cream,5.5,11.0
4196,2015-11-07,74,1,whipped/sour cream,5.5,5.5
1613,2015-04-06,74,3,whipped/sour cream,5.5,16.5
1329,2015-05-23,74,1,whipped/sour cream,5.5,5.5
1097,2015-09-25,74,1,whipped/sour cream,5.5,5.5
2231,2015-12-03,74,1,whipped/sour cream,5.5,5.5
3946,2015-02-13,74,3,whipped/sour cream,5.5,16.5
3599,2015-11-21,74,1,whipped/sour cream,5.5,5.5
4320,2015-12-11,74,1,whipped/sour cream,5.5,5.5
1174,2015-01-26,74,2,whipped/sour cream,5.5,11.0
3545,2015-11-30,74,2,whipped/sour cream,5.5,11.0
3904,2015-01-30,74,3,whipped/sour cream,5.5,16.5
1707,2015-06-09,74,2,whipped/sour cream,5.5,11.0
4260,2015-10-19,74,1,whipped/sour cream,5.5,5.5
4546,2015-09-03,74,3,whipped/sour cream,5.5,16.5
1460,2015-06-24,74,3,whipped/sour cream,5.5,16.5
1615,2015-12-03,74,3,whipped/sour cream,5.5,16.5
1546,2015-01-03,74,3,whipped/sour cream,5.5,16.5
1757,2015-06-15,74,2,whipped/sour cream,5.5,11.0
2117,2015-05-02,74,1,whipped/sour cream,5.5,5.5
3228,2015-01-26,74,2,whipped/sour cream,5.5,11.0
3522,2015-09-23,74,2,whipped/sour cream,5.5,11.0
2265,2015-06-13,74,1,whipped/sour cream,5.5,5.5
3504,2015-09-22,74,3,whipped/sour cream,5.5,16.5
3036,2015-07-13,74,1,whipped/sour cream,5.5,5.5
3985,2015-10-23,74,3,whipped/sour cream,5.5,16.5
2827,2015-10-31,74,1,whipped/sour cream,5.5,5.5
3193,2015-01-31,74,1,whipped/sour cream,5.5,5.5
1329,2015-02-02,74,1,whipped/sour cream,5.5,5.5
1800,2015-05-02,74,3,whipped/sour cream,5.5,16.5
2166,2015-03-12,74,3,whipped/sour cream,5.5,16.5
3014,2015-11-04,74,1,whipped/sour cream,5.5,5.5
2176,2015-02-04,74,2,whipped/sour cream,5.5,11.0
2613,2015-01-09,74,2,whipped/sour cream,5.5,11.0
3497,2015-09-24,74,2,whipped/sour cream,5.5,11.0
1934,2015-08-06,74,1,whipped/sour cream,5.5,5.5
2986,2015-01-11,74,1,whipped/sour cream,5.5,5.5
1287,2015-08-28,74,3,whipped/sour cream,5.5,16.5
2344,2015-04-14,74,2,whipped/sour cream,5.5,11.0
1197,2015-11-22,74,3,whipped/sour cream,5.5,16.5
2119,2015-09-24,74,3,whipped/sour cream,5.5,16.5
3798,2015-09-04,74,2,whipped/sour cream,5.5,11.0
4054,2014-10-05,74,3,whipped/sour cream,5.5,16.5
1473,2014-10-10,74,1,whipped/sour cream,5.5,5.5
2706,2014-02-24,74,3,whipped/sour cream,5.5,16.5
3917,2014-02-14,74,1,whipped/sour cream,5.5,5.5
1773,2014-10-28,74,3,whipped/sour cream,5.5,16.5
3598,2014-03-13,74,1,whipped/sour cream,5.5,5.5
1729,2014-03-20,74,3,whipped/sour cream,5.5,16.5
1126,2014-11-02,74,3,whipped/sour cream,5.5,16.5
4752,2014-03-04,74,1,whipped/sour cream,5.5,5.5
2355,2014-01-26,74,2,whipped/sour cream,5.5,11.0
4750,2014-04-11,74,3,whipped/sour cream,5.5,16.5
4384,2014-10-22,74,1,whipped/sour cream,5.5,5.5
3967,2014-02-20,74,3,whipped/sour cream,5.5,16.5
1996,2014-02-02,74,1,whipped/sour cream,5.5,5.5
4342,2014-10-27,74,2,whipped/sour cream,5.5,11.0
2391,2014-01-18,74,2,whipped/sour cream,5.5,11.0
4788,2014-02-17,74,2,whipped/sour cream,5.5,11.0
4348,2014-11-04,74,1,whipped/sour cream,5.5,5.5
3693,2014-06-06,74,2,whipped/sour cream,5.5,11.0
3022,2014-09-19,74,1,whipped/sour cream,5.5,5.5
1462,2014-09-24,74,3,whipped/sour cream,5.5,16.5
1743,2014-01-17,74,1,whipped/sour cream,5.5,5.5
3838,2014-08-05,74,2,whipped/sour cream,5.5,11.0
4774,2014-07-24,74,2,whipped/sour cream,5.5,11.0
3486,2014-01-27,74,2,whipped/sour cream,5.5,11.0
3501,2014-06-13,74,1,whipped/sour cream,5.5,5.5
2555,2014-11-26,74,2,whipped/sour cream,5.5,11.0
4622,2014-05-18,74,2,whipped/sour cream,5.5,11.0
1309,2014-04-20,74,1,whipped/sour cream,5.5,5.5
2688,2014-10-18,74,3,whipped/sour cream,5.5,16.5
3046,2014-04-03,74,3,whipped/sour cream,5.5,16.5
3563,2014-06-26,74,3,whipped/sour cream,5.5,16.5
3120,2014-12-10,74,2,whipped/sour cream,5.5,11.0
2108,2014-09-18,74,2,whipped/sour cream,5.5,11.0
2851,2014-06-22,74,3,whipped/sour cream,5.5,16.5
4028,2014-06-12,74,3,whipped/sour cream,5.5,16.5
3963,2014-09-21,74,3,whipped/sour cream,5.5,16.5
2711,2014-10-23,74,3,whipped/sour cream,5.5,16.5
2907,2014-11-02,74,2,whipped/sour cream,5.5,11.0
4018,2014-02-28,74,1,whipped/sour cream,5.5,5.5
2904,2014-09-28,74,1,whipped/sour cream,5.5,5.5
3681,2014-01-01,74,3,whipped/sour cream,5.5,16.5
4654,2014-09-14,74,2,whipped/sour cream,5.5,11.0
1647,2014-02-22,74,1,whipped/sour cream,5.5,5.5
2343,2014-11-02,74,2,whipped/sour cream,5.5,11.0
3966,2014-04-07,74,1,whipped/sour cream,5.5,5.5
3938,2014-04-23,74,2,whipped/sour cream,5.5,11.0
3294,2014-02-26,74,2,whipped/sour cream,5.5,11.0
1998,2014-02-15,74,3,whipped/sour cream,5.5,16.5
2394,2014-06-18,74,3,whipped/sour cream,5.5,16.5
2109,2014-03-21,74,2,whipped/sour cream,5.5,11.0
1023,2014-12-30,74,3,whipped/sour cream,5.5,16.5
2065,2014-11-28,74,3,whipped/sour cream,5.5,16.5
1743,2014-12-01,74,1,whipped/sour cream,5.5,5.5
4376,2014-05-25,74,1,whipped/sour cream,5.5,5.5
1062,2014-11-07,74,2,whipped/sour cream,5.5,11.0
4893,2014-06-27,74,1,whipped/sour cream,5.5,5.5
3959,2014-07-05,74,1,whipped/sour cream,5.5,5.5
1902,2014-12-14,74,1,whipped/sour cream,5.5,5.5
4865,2014-05-20,74,3,whipped/sour cream,5.5,16.5
3153,2014-06-21,74,2,whipped/sour cream,5.5,11.0
4080,2014-04-23,74,1,whipped/sour cream,5.5,5.5
4625,2014-01-03,74,3,whipped/sour cream,5.5,16.5
2669,2014-03-20,74,2,whipped/sour cream,5.5,11.0
2318,2014-12-10,74,2,whipped/sour cream,5.5,11.0
3556,2014-12-17,74,1,whipped/sour cream,5.5,5.5
3606,2014-11-11,74,3,whipped/sour cream,5.5,16.5
2974,2014-01-01,74,1,whipped/sour cream,5.5,5.5
2604,2014-09-17,74,1,whipped/sour cream,5.5,5.5
1702,2014-05-05,74,2,whipped/sour cream,5.5,11.0
4855,2014-06-16,74,3,whipped/sour cream,5.5,16.5
2935,2014-04-21,74,2,whipped/sour cream,5.5,11.0
1946,2014-11-08,74,1,whipped/sour cream,5.5,5.5
3105,2014-04-12,74,2,whipped/sour cream,5.5,11.0
2115,2014-09-19,74,3,whipped/sour cream,5.5,16.5
3465,2014-09-30,74,3,whipped/sour cream,5.5,16.5
4148,2014-06-26,74,3,whipped/sour cream,5.5,16.5
3232,2014-11-12,74,1,whipped/sour cream,5.5,5.5
2376,2014-11-08,74,3,whipped/sour cream,5.5,16.5
4939,2014-01-08,74,2,whipped/sour cream,5.5,11.0
4415,2014-07-14,74,1,whipped/sour cream,5.5,5.5
3646,2014-05-26,74,3,whipped/sour cream,5.5,16.5
1013,2014-03-28,74,1,whipped/sour cream,5.5,5.5
3758,2014-07-16,74,2,whipped/sour cream,5.5,11.0
1309,2014-08-10,74,1,whipped/sour cream,5.5,5.5
2273,2014-08-14,74,3,whipped/sour cream,5.5,16.5
4597,2014-07-17,74,1,whipped/sour cream,5.5,5.5
1287,2014-08-07,74,3,whipped/sour cream,5.5,16.5
3067,2014-11-17,74,1,whipped/sour cream,5.5,5.5
4204,2014-11-11,74,2,whipped/sour cream,5.5,11.0
4853,2014-07-20,74,3,whipped/sour cream,5.5,16.5
4913,2014-11-06,74,2,whipped/sour cream,5.5,11.0
3516,2014-09-09,74,1,whipped/sour cream,5.5,5.5
1329,2014-01-29,74,3,whipped/sour cream,5.5,16.5
2863,2014-03-03,74,3,whipped/sour cream,5.5,16.5
3688,2014-02-09,74,3,whipped/sour cream,5.5,16.5
3409,2014-05-15,74,3,whipped/sour cream,5.5,16.5
4769,2014-08-20,74,2,whipped/sour cream,5.5,11.0
2620,2014-04-19,74,2,whipped/sour cream,5.5,11.0
4243,2014-12-29,74,1,whipped/sour cream,5.5,5.5
1618,2014-05-14,74,3,whipped/sour cream,5.5,16.5
2219,2014-09-13,74,1,whipped/sour cream,5.5,5.5
1197,2014-05-12,74,3,whipped/sour cream,5.5,16.5
3898,2014-11-10,74,3,whipped/sour cream,5.5,16.5
3761,2014-08-07,74,1,whipped/sour cream,5.5,5.5
4416,2014-03-03,74,1,whipped/sour cream,5.5,5.5
1170,2014-09-13,74,1,whipped/sour cream,5.5,5.5
4937,2014-09-06,74,2,whipped/sour cream,5.5,11.0
4121,2014-06-06,74,2,whipped/sour cream,5.5,11.0
